user_id,movie_id,movie_title,genre,language,release_year,duration_min,director,user_review,rating,sentiment,watch_time_min,recommend
740,198,Gladiator,Drama,Spanish,2024,89,James Cameron,Poor acting and weak storyline,1,Negative,164,0
741,187,Titanic,Sci-Fi,Korean,2013,93,Steven Spielberg,"Movie was okay, nothing special",3,Neutral,102,0
742,158,Interstellar,Thriller,English,2005,85,Martin Scorsese,Amazing movie with great visuals and storyline,5,Positive,152,1
743,106,Interstellar,Romance,English,2018,89,Martin Scorsese,"Waste of time, disappointing movie",1,Negative,84,0
744,132,Avatar,Drama,Spanish,1997,82,James Cameron,Did not enjoy the movie at all,1,Negative,132,0
745,115,Interstellar,Sci-Fi,Spanish,2018,119,Martin Scorsese,"Fantastic experience, would watch again",5,Positive,69,1
746,125,Parasite,Sci-Fi,Spanish,2010,114,Martin Scorsese,Amazing movie with great visuals and storyline,5,Positive,161,1
747,155,Avengers,Action,English,2011,123,Quentin Tarantino,"Movie was okay, nothing special",3,Neutral,77,1
748,159,Avengers,Action,Spanish,2004,99,James Cameron,Average storyline but decent acting,3,Neutral,104,0
749,172,Inception,Thriller,English,2024,85,Martin Scorsese,Good movie for one time watch,2,Neutral,105,1
750,159,Gladiator,Romance,Korean,2003,154,Christopher Nolan,"Fantastic experience, would watch again",5,Positive,54,1
751,200,Avatar,Sci-Fi,English,1997,133,Steven Spielberg,"Movie was okay, nothing special",2,Neutral,75,1
752,143,Avatar,Drama,Hindi,1997,175,Martin Scorsese,"Fantastic experience, would watch again",5,Positive,97,1
753,102,Inception,Sci-Fi,English,1995,101,Quentin Tarantino,Amazing movie with great visuals and storyline,5,Positive,166,1
754,179,Gladiator,Romance,Spanish,2020,118,Christopher Nolan,"Fantastic experience, would watch again",5,Positive,107,1
755,102,Joker,Action,Hindi,2010,163,James Cameron,Amazing movie with great visuals and storyline,4,Positive,58,1
756,138,Parasite,Drama,Spanish,2008,82,Christopher Nolan,Not bad but could be better,4,Neutral,52,0
757,160,Inception,Sci-Fi,French,2002,105,Steven Spielberg,Loved the acting and direction,5,Positive,154,1
758,113,Avengers,Sci-Fi,Spanish,2018,154,Martin Scorsese,Not bad but could be better,2,Neutral,32,1
759,162,Forrest Gump,Thriller,French,2024,166,Quentin Tarantino,Good movie for one time watch,2,Neutral,132,1
760,173,The Dark Knight,Thriller,English,2003,162,Quentin Tarantino,Amazing movie with great visuals and storyline,4,Positive,138,1
761,157,Avengers,Action,Hindi,2004,172,James Cameron,Very boring and predictable plot,2,Negative,118,0
762,128,Gladiator,Comedy,Korean,2024,157,Quentin Tarantino,"Fantastic experience, would watch again",4,Positive,159,1
763,186,The Dark Knight,Sci-Fi,Hindi,2014,106,Steven Spielberg,"Outstanding movie, highly recommended",5,Positive,136,1
764,122,Joker,Drama,French,2010,92,Quentin Tarantino,"Movie was okay, nothing special",4,Neutral,63,1
765,126,Forrest Gump,Action,English,2006,113,Steven Spielberg,Did not enjoy the movie at all,2,Negative,90,0
766,143,Avengers,Action,French,2002,95,Martin Scorsese,Average storyline but decent acting,4,Neutral,46,0
767,198,Inception,Thriller,Korean,2023,99,Martin Scorsese,"Outstanding movie, highly recommended",5,Positive,120,1
768,158,Titanic,Action,French,2014,180,Christopher Nolan,"Movie was okay, nothing special",4,Neutral,142,0
769,180,Titanic,Drama,Korean,2000,173,Steven Spielberg,Very boring and predictable plot,1,Negative,72,0
770,182,The Dark Knight,Romance,Hindi,1998,105,Quentin Tarantino,Not bad but could be better,4,Neutral,69,0
771,143,Interstellar,Thriller,Hindi,1997,114,Steven Spielberg,Very boring and predictable plot,1,Negative,151,0
772,196,Forrest Gump,Sci-Fi,Hindi,1999,134,Quentin Tarantino,Not bad but could be better,3,Neutral,68,0
773,156,Avatar,Action,French,1997,90,Steven Spielberg,Did not enjoy the movie at all,2,Negative,37,0
774,150,Inception,Comedy,Hindi,2023,153,Christopher Nolan,Loved the acting and direction,5,Positive,45,1
775,187,Forrest Gump,Romance,Korean,2024,124,Christopher Nolan,"Waste of time, disappointing movie",2,Negative,132,0
776,182,Joker,Thriller,French,2020,159,Quentin Tarantino,Poor acting and weak storyline,2,Negative,144,0
777,104,Forrest Gump,Romance,Spanish,2018,172,James Cameron,Not bad but could be better,2,Neutral,51,1
778,170,Interstellar,Thriller,Korean,2019,161,James Cameron,Good movie for one time watch,2,Neutral,160,0
779,192,Avengers,Thriller,English,2018,87,Steven Spielberg,"Outstanding movie, highly recommended",4,Positive,107,1
780,196,Titanic,Sci-Fi,Korean,2013,174,Christopher Nolan,"Outstanding movie, highly recommended",4,Positive,42,1
781,138,Interstellar,Comedy,French,2016,97,Quentin Tarantino,Loved the acting and direction,4,Positive,119,1
782,174,Joker,Romance,Spanish,1998,98,Quentin Tarantino,Average storyline but decent acting,2,Neutral,162,1
783,154,Avatar,Sci-Fi,Hindi,2009,89,Steven Spielberg,Very boring and predictable plot,1,Negative,45,0
784,174,Parasite,Comedy,Spanish,2009,168,Quentin Tarantino,Not bad but could be better,4,Neutral,97,1
785,116,Parasite,Comedy,Spanish,1999,170,Martin Scorsese,Not bad but could be better,2,Neutral,159,0
786,160,Inception,Comedy,Hindi,2012,127,Christopher Nolan,Very boring and predictable plot,1,Negative,146,0
787,173,Interstellar,Action,French,1999,95,Steven Spielberg,Not bad but could be better,2,Neutral,124,0
788,162,Inception,Drama,Hindi,2020,155,Quentin Tarantino,"Outstanding movie, highly recommended",5,Positive,105,1
789,123,Parasite,Action,English,2012,124,Christopher Nolan,"Outstanding movie, highly recommended",5,Positive,85,1
790,139,Gladiator,Sci-Fi,Korean,2020,128,Quentin Tarantino,Did not enjoy the movie at all,2,Negative,176,0
791,181,Parasite,Sci-Fi,Spanish,1999,173,Steven Spielberg,Poor acting and weak storyline,1,Negative,159,0
792,150,The Dark Knight,Thriller,English,2016,136,Steven Spielberg,"Fantastic experience, would watch again",5,Positive,89,1
793,180,Interstellar,Thriller,English,2015,151,Christopher Nolan,Average storyline but decent acting,4,Neutral,176,0
794,164,Inception,Action,French,2000,82,Steven Spielberg,Amazing movie with great visuals and storyline,4,Positive,151,1
795,168,Gladiator,Romance,Spanish,2013,85,Quentin Tarantino,Average storyline but decent acting,4,Neutral,51,1
796,123,Avengers,Action,French,2005,128,Steven Spielberg,Very boring and predictable plot,2,Negative,141,0
797,118,Avatar,Romance,English,1999,119,Quentin Tarantino,Amazing movie with great visuals and storyline,4,Positive,103,1
798,103,Inception,Romance,Spanish,1998,120,James Cameron,"Movie was okay, nothing special",4,Neutral,76,1
799,115,Inception,Drama,Hindi,2019,156,Martin Scorsese,"Outstanding movie, highly recommended",5,Positive,126,1
800,107,The Dark Knight,Sci-Fi,French,2008,88,Quentin Tarantino,"Fantastic experience, would watch again",4,Positive,98,1
801,170,Gladiator,Comedy,English,2002,177,Martin Scorsese,Loved the acting and direction,4,Positive,98,1
802,110,Forrest Gump,Drama,Hindi,2006,149,James Cameron,Average storyline but decent acting,3,Neutral,144,1
803,100,Parasite,Thriller,Korean,2015,101,Christopher Nolan,Not bad but could be better,4,Neutral,40,1
804,187,Avengers,Romance,Hindi,2013,145,Steven Spielberg,"Fantastic experience, would watch again",5,Positive,94,1
805,150,Titanic,Drama,French,2003,135,James Cameron,Amazing movie with great visuals and storyline,5,Positive,52,1
806,196,Parasite,Romance,Hindi,2016,121,Steven Spielberg,Good movie for one time watch,4,Neutral,96,1
807,182,Inception,Thriller,Spanish,1995,81,James Cameron,"Outstanding movie, highly recommended",4,Positive,64,1
808,110,Titanic,Thriller,English,2023,165,Quentin Tarantino,"Fantastic experience, would watch again",5,Positive,167,1
809,122,Inception,Action,Spanish,2006,104,Quentin Tarantino,Good movie for one time watch,3,Neutral,129,1
810,124,Titanic,Thriller,Korean,2020,171,James Cameron,Amazing movie with great visuals and storyline,5,Positive,121,1
811,135,Parasite,Comedy,French,2001,80,James Cameron,"Fantastic experience, would watch again",5,Positive,39,1
812,172,Forrest Gump,Sci-Fi,Hindi,2012,104,Martin Scorsese,Did not enjoy the movie at all,1,Negative,101,0
813,116,Interstellar,Thriller,Hindi,2023,146,Steven Spielberg,Average storyline but decent acting,2,Neutral,46,0
814,158,Inception,Sci-Fi,English,2022,121,Quentin Tarantino,Amazing movie with great visuals and storyline,5,Positive,173,1
815,187,Forrest Gump,Sci-Fi,Spanish,2006,146,Christopher Nolan,Did not enjoy the movie at all,2,Negative,61,0
816,153,Forrest Gump,Sci-Fi,Korean,1995,130,James Cameron,Poor acting and weak storyline,1,Negative,101,0
817,109,Joker,Drama,Hindi,2005,119,Christopher Nolan,Amazing movie with great visuals and storyline,4,Positive,138,1
818,103,Gladiator,Comedy,Korean,2021,112,James Cameron,"Movie was okay, nothing special",2,Neutral,140,1
819,142,Forrest Gump,Drama,English,2019,156,Martin Scorsese,Loved the acting and direction,5,Positive,43,1
820,115,Titanic,Action,English,2007,120,Christopher Nolan,Amazing movie with great visuals and storyline,5,Positive,178,1
821,178,Avengers,Action,English,2016,87,Martin Scorsese,"Movie was okay, nothing special",3,Neutral,107,0
822,179,Avengers,Drama,French,2020,164,Martin Scorsese,"Fantastic experience, would watch again",5,Positive,54,1
823,179,Gladiator,Action,Korean,2015,166,Christopher Nolan,"Fantastic experience, would watch again",5,Positive,139,1
824,113,Inception,Thriller,English,2013,104,Martin Scorsese,"Outstanding movie, highly recommended",4,Positive,57,1
825,161,Gladiator,Sci-Fi,Hindi,2002,97,Christopher Nolan,"Outstanding movie, highly recommended",5,Positive,137,1
826,183,The Dark Knight,Romance,French,2023,149,James Cameron,"Outstanding movie, highly recommended",5,Positive,161,1
827,147,Inception,Thriller,French,2016,166,James Cameron,"Outstanding movie, highly recommended",5,Positive,104,1
828,125,Joker,Comedy,Hindi,2020,88,Steven Spielberg,Amazing movie with great visuals and storyline,5,Positive,118,1
829,174,Gladiator,Romance,French,2004,133,Steven Spielberg,"Fantastic experience, would watch again",5,Positive,114,1
830,128,Inception,Comedy,Hindi,2017,109,Quentin Tarantino,"Fantastic experience, would watch again",4,Positive,156,1
831,126,Avengers,Drama,English,2006,81,Christopher Nolan,Average storyline but decent acting,3,Neutral,126,1
832,156,Joker,Comedy,French,2024,177,Steven Spielberg,Amazing movie with great visuals and storyline,4,Positive,104,1
833,136,Avatar,Drama,Korean,2018,102,Steven Spielberg,Amazing movie with great visuals and storyline,4,Positive,80,1
834,102,Avatar,Romance,English,1995,166,James Cameron,Poor acting and weak storyline,1,Negative,80,0
835,139,Parasite,Drama,Korean,2020,127,James Cameron,Amazing movie with great visuals and storyline,5,Positive,83,1
836,118,Avatar,Drama,Hindi,2012,128,Steven Spielberg,Did not enjoy the movie at all,1,Negative,60,0
837,197,Gladiator,Thriller,Hindi,2022,148,Steven Spielberg,"Fantastic experience, would watch again",4,Positive,41,1
838,116,Forrest Gump,Thriller,Spanish,2001,173,Christopher Nolan,Good movie for one time watch,2,Neutral,101,0
839,147,Parasite,Thriller,Spanish,2000,121,Steven Spielberg,"Movie was okay, nothing special",2,Neutral,160,1
840,134,Gladiator,Sci-Fi,French,2015,84,James Cameron,Not bad but could be better,4,Neutral,151,1
841,150,Joker,Romance,Spanish,2023,128,Martin Scorsese,Loved the acting and direction,5,Positive,90,1
842,110,Avatar,Action,Korean,2009,146,Steven Spielberg,"Outstanding movie, highly recommended",5,Positive,170,1
843,179,The Dark Knight,Sci-Fi,Spanish,2009,135,Quentin Tarantino,Amazing movie with great visuals and storyline,5,Positive,161,1
844,148,Inception,Drama,Spanish,2002,113,Christopher Nolan,"Fantastic experience, would watch again",5,Positive,99,1
845,165,Forrest Gump,Comedy,English,2020,115,James Cameron,Amazing movie with great visuals and storyline,5,Positive,158,1
846,169,Joker,Romance,Hindi,2016,122,Steven Spielberg,Amazing movie with great visuals and storyline,5,Positive,39,1
847,196,Forrest Gump,Romance,English,2019,118,Steven Spielberg,"Outstanding movie, highly recommended",4,Positive,65,1
848,196,Inception,Sci-Fi,French,2019,99,Quentin Tarantino,Did not enjoy the movie at all,2,Negative,178,0
849,166,Gladiator,Thriller,Spanish,2018,139,Steven Spielberg,Loved the acting and direction,5,Positive,89,1
850,126,Parasite,Sci-Fi,French,1995,127,James Cameron,Good movie for one time watch,2,Neutral,136,1
851,184,The Dark Knight,Romance,Hindi,2008,134,Quentin Tarantino,Average storyline but decent acting,3,Neutral,157,0
852,200,Inception,Drama,Hindi,2005,152,Martin Scorsese,Good movie for one time watch,3,Neutral,175,0
853,150,Titanic,Thriller,Spanish,2001,140,Christopher Nolan,Did not enjoy the movie at all,2,Negative,82,0
854,121,Titanic,Comedy,French,2000,84,Martin Scorsese,"Fantastic experience, would watch again",5,Positive,53,1
855,149,Interstellar,Drama,Hindi,2004,164,Martin Scorsese,Loved the acting and direction,4,Positive,47,1
856,101,Avatar,Romance,Spanish,2007,100,Christopher Nolan,Amazing movie with great visuals and storyline,5,Positive,162,1
857,149,Joker,Drama,Hindi,2004,135,Quentin Tarantino,"Fantastic experience, would watch again",5,Positive,47,1
858,191,Parasite,Romance,Hindi,1995,98,Quentin Tarantino,"Outstanding movie, highly recommended",4,Positive,158,1
859,142,Gladiator,Sci-Fi,Spanish,2009,153,Christopher Nolan,"Fantastic experience, would watch again",4,Positive,164,1
860,189,Interstellar,Sci-Fi,French,2021,102,Quentin Tarantino,Good movie for one time watch,4,Neutral,118,1
861,184,Avatar,Comedy,French,1998,130,Christopher Nolan,"Fantastic experience, would watch again",5,Positive,128,1
862,137,Titanic,Comedy,Hindi,2024,143,Quentin Tarantino,Loved the acting and direction,5,Positive,167,1
863,196,Titanic,Thriller,Korean,2008,137,James Cameron,Very boring and predictable plot,2,Negative,49,0
864,109,Parasite,Sci-Fi,Korean,2018,131,James Cameron,Amazing movie with great visuals and storyline,5,Positive,36,1
865,190,Avatar,Romance,Spanish,2010,139,Christopher Nolan,Amazing movie with great visuals and storyline,5,Positive,59,1
866,160,Interstellar,Drama,Hindi,2021,82,Martin Scorsese,Loved the acting and direction,5,Positive,65,1
867,194,Avengers,Drama,English,2016,177,Christopher Nolan,"Outstanding movie, highly recommended",4,Positive,166,1
868,127,Inception,Comedy,French,2001,136,Christopher Nolan,Average storyline but decent acting,3,Neutral,75,1
869,156,Inception,Thriller,English,1996,178,Quentin Tarantino,Very boring and predictable plot,2,Negative,108,0
870,111,Inception,Sci-Fi,English,1995,123,James Cameron,Average storyline but decent acting,3,Neutral,81,0
871,192,Avatar,Action,Spanish,2011,93,Steven Spielberg,"Movie was okay, nothing special",2,Neutral,72,0
872,150,Avengers,Action,Hindi,2001,93,Steven Spielberg,Loved the acting and direction,4,Positive,168,1
873,101,Avengers,Drama,Spanish,2002,88,Steven Spielberg,Amazing movie with great visuals and storyline,5,Positive,110,1
874,152,Interstellar,Thriller,Spanish,1998,171,Martin Scorsese,Good movie for one time watch,2,Neutral,85,0
875,180,Avengers,Comedy,Hindi,2005,102,Steven Spielberg,Average storyline but decent acting,3,Neutral,113,0
876,102,Gladiator,Thriller,Spanish,2007,145,James Cameron,Did not enjoy the movie at all,1,Negative,115,0
877,139,Joker,Comedy,Spanish,2019,111,Martin Scorsese,"Movie was okay, nothing special",2,Neutral,61,0
878,137,Joker,Drama,Spanish,2001,162,Christopher Nolan,Loved the acting and direction,5,Positive,157,1
879,135,The Dark Knight,Comedy,English,2011,133,Steven Spielberg,"Fantastic experience, would watch again",5,Positive,64,1
880,131,Joker,Thriller,English,2024,165,James Cameron,Average storyline but decent acting,4,Neutral,117,1
881,141,Avatar,Sci-Fi,English,1997,142,Christopher Nolan,Poor acting and weak storyline,2,Negative,163,0
882,116,Titanic,Drama,French,2012,106,James Cameron,Very boring and predictable plot,1,Negative,82,0
883,121,Joker,Drama,Spanish,2000,157,James Cameron,Not bad but could be better,4,Neutral,109,1
884,200,Parasite,Action,Korean,2007,128,James Cameron,"Fantastic experience, would watch again",4,Positive,99,1
885,161,Inception,Sci-Fi,Spanish,2022,90,Steven Spielberg,"Fantastic experience, would watch again",5,Positive,69,1
886,148,Parasite,Romance,Spanish,2004,128,Martin Scorsese,Average storyline but decent acting,4,Neutral,95,0
887,125,Avatar,Drama,English,1995,144,Steven Spielberg,"Movie was okay, nothing special",3,Neutral,150,0
888,149,Parasite,Romance,French,1997,132,Christopher Nolan,"Fantastic experience, would watch again",5,Positive,125,1
889,120,Joker,Sci-Fi,Korean,2019,176,Steven Spielberg,Very boring and predictable plot,2,Negative,174,0
890,183,Avengers,Sci-Fi,Hindi,2002,141,Christopher Nolan,Not bad but could be better,4,Neutral,44,1
